# i j k value
1 100 101 0.8297193395095336
1 101 100 -2.1366324891868436
1 101 101 -0.11847993067232233
1 101 102 -0.6911647874707127
1 102 101 -1.2679810327445913
2 87 99 0.20891794765047172
2 87 103 0.5366728641684282
2 91 91 1.2574588578550008
2 91 111 -0.9214822623918673
2 99 87 1.1776287045549096
2 99 115 -1.6960859547658331
2 103 87 -1.0258830765138514
2 103 115 0.47277175080053085
2 111 91 1.1914938199992884
2 111 111 0.5340854762653066
2 115 99 0.6248676209419599
2 115 103 0.49971051677312894
3 82 95 -0.1074739023386984
3 82 107 0.9563873173271055
3 95 82 -0.7014178205036031
3 95 120 -0.20366413216081933
3 107 82 0.13158723734266403
3 107 120 0.6471868150601284
3 120 95 0.09993942419917273
3 120 107 -0.3404963201075754
4 77 97 -1.843524776742931
4 77 105 1.277726861599128
4 97 77 -0.4394201827758177
4 97 125 -0.2576213361841664
4 105 77 -0.07191904078583072
4 105 125 0.5105975805114153
4 125 97 -0.1988624492041342
4 125 105 -0.1812037598488656
5 73 100 0.7948951419806796
5 73 101 -0.4128158750101935
5 73 102 -0.9923398209184409
5 78 85 -0.9425466794002758
5 78 117 -0.5534152065421435
5 85 78 -0.7560629115200271
5 85 124 -1.4662736105555545
5 100 73 -0.8455779531565161
5 100 129 0.5598932205494732
5 101 73 -1.173217244908771
5 101 129 0.28483669458148925
5 102 73 -0.2467978631338592
5 102 129 -1.4495302825469187
5 117 78 1.4168742826059137
5 117 124 -1.0726732246674253
5 124 85 0.321234852727613
5 124 117 -0.26419404873802266
5 129 100 0.5142144769653739
5 129 101 0.2876727250729821
5 129 102 1.0650330719320866
6 77 81 -0.5041901788445203
6 77 121 -1.5491120340073266
6 81 77 1.0037750407998831
6 81 125 0.4608854595802562
6 121 77 0.6724549803314295
6 121 125 -0.22164513476272743
6 125 81 -0.8665079154674842
6 125 121 0.1221064189145426
7 67 98 -0.04800296940433387
7 67 104 -1.334989382103594
7 72 83 0.5957652307612715
7 72 119 0.3463430644890217
7 83 72 0.04914536550082376
7 83 130 -1.2832340989100426
7 98 67 0.5855437246783266
7 98 135 0.6949554616468215
7 104 67 0.9807894597102987
7 104 135 -0.7631092350840035
7 119 72 -1.4553821141800505
7 119 130 -0.9021198341320658
7 130 83 -1.2981201977217673
7 130 119 -0.8634184215861669
7 135 98 -1.0249345258603841
7 135 104 -0.52099038411413
8 67 87 0.09961136704303225
8 67 115 0.6165854984313865
8 75 75 -1.3461702763495575
8 75 127 -0.46076154924593743
8 87 67 -0.7587036377333259
8 87 135 1.6300960504858704
8 115 67 1.2650141046599759
8 115 135 -0.7006588884839575
8 127 75 1.1716169425949257
8 127 127 0.011994363478056522
8 135 87 0.3496601726535338
8 135 115 0.6900906654122605
9 62 97 0.03267876313714183
9 62 105 -1.4082223129318057
9 70 77 0.12892479363129564
9 70 125 -0.573121428658323
9 77 70 1.6769601025542173
9 77 132 -0.6267038954489423
9 97 62 -0.5760434681530001
9 97 140 2.3062975729722806
9 105 62 1.7741057894236958
9 105 140 -1.6613847035531208
9 125 70 -0.10195971594650227
9 125 132 -0.03280492678347948
9 132 77 -1.1543169821381087
9 132 125 -1.229255674129651
9 140 97 -1.7568826465694023
9 140 105 -0.5287349642386634
11 66 75 0.5597781380737743
11 66 127 -0.37071555377122856
11 75 66 -0.521373078918578
11 75 136 -0.5808236186753004
11 127 66 0.34879244323526104
11 127 136 1.689017405836975
11 136 75 0.722587262899811
11 136 127 -0.662897837172609
12 57 89 0.18299717536534138
12 57 113 0.6802165900593713
12 65 73 1.0740897165794119
12 65 129 1.1674797005991788
12 73 65 -0.8580042643947108
12 73 137 -0.7494367744090072
12 89 57 -0.0922858752317355
12 89 145 1.0290987994915135
12 113 57 -1.179543088664818
12 113 145 0.5877373518520805
12 129 65 1.7459780410069432
12 129 137 -1.144444376780314
12 137 73 -0.9181317961846246
12 137 129 0.36652504173925965
