# i j k value
1 50 51 0.1445964220278807
1 51 50 -0.470693853768968
1 51 51 -0.39515132910583844
1 51 52 0.3425261627702717
1 52 51 -0.854267684114682
2 41 51 0.6174584927636609
2 43 45 -0.26404005697614347
2 43 57 -1.1125839126990356
2 44 44 1.3654903186937033
2 44 58 0.4250671374996579
2 45 43 -2.821932643492832
2 45 59 -0.24293152702494336
2 51 41 1.0491765686409822
2 51 61 0.6911689516774872
2 57 43 -0.3214927667175766
2 57 59 0.22461231290550432
2 58 44 0.6111244140159428
2 58 58 -1.3311019126978039
2 59 45 -0.718200791065502
2 59 57 0.123322767958121
2 61 51 -0.9333259110747206
3 37 50 2.1588066280592706
3 37 51 -0.10746886804553597
3 37 52 -1.1620309460573859
3 50 37 -1.0632809390810463
3 50 65 -2.417929248188837
3 51 37 -0.5435103226762054
3 51 65 -0.30415482971568764
3 52 37 -1.1551254622681608
3 52 65 -0.45458510833893123
3 65 50 -1.0313365077883525
3 65 51 -0.31382678303233336
3 65 52 1.0255149248004203
4 34 50 -0.1887738864472845
4 34 52 0.26186166285553053
4 35 45 0.5552796080841765
4 35 57 0.4260280459633811
4 38 40 0.42691670885831046
4 38 62 0.18735207213068392
4 40 38 0.15977193810148008
4 40 64 0.2744756282784896
4 45 35 0.49188494094914675
4 45 67 0.24013037742537024
4 50 34 -0.4836022789908247
4 50 68 0.5402233299885408
4 52 34 0.5527036660601073
4 52 68 0.6793162233172623
4 57 35 0.13992227899906687
4 57 67 -0.6113250833155247
4 62 38 -1.1504633017994021
4 62 64 0.12524819158186085
4 64 40 0.30352616193631876
4 64 62 0.46021660087317934
4 67 45 -0.6489478772778473
4 67 57 -0.7421700363327516
4 68 50 0.07737921232691175
4 68 52 -0.6343467274432009
7 28 45 1.1419544968242639
7 28 57 -0.2650260023059485
7 29 42 0.8489222987252425
7 29 60 1.2294654557599725
7 42 29 0.9399223695023277
7 42 73 -0.018500370340824874
7 45 28 0.7932874773710987
7 45 74 1.5888171392506947
7 57 28 0.027806652922002035
7 57 74 -0.13948309345745974
7 60 29 -0.018151935888442897
7 60 73 0.8874359694072229
7 73 42 0.912608879995189
7 73 60 -1.6658556477064963
7 74 45 -0.00773386580779713
7 74 57 -1.0272069353589082
8 26 46 1.0663990927858964
8 26 56 1.10433382627421
8 28 40 -2.5606748377894633
8 28 62 0.8642514620871443
8 32 34 -0.338087484069151
8 32 68 -0.29810999083450784
8 34 32 0.2930374893403313
8 34 70 -1.3880438560246715
8 40 28 -0.7113519514014396
8 40 74 0.10704587264571386
8 46 26 0.8337260007611508
8 46 76 -1.0527802666058195
8 56 26 -0.8586618635747355
8 56 76 0.4003190378741991
8 62 28 1.2964116978106082
8 62 74 -0.8369772477803101
8 68 32 0.5177644075540517
8 68 70 -0.5487188132474229
8 70 34 0.8775781259307551
8 70 68 0.025315982725319913
8 74 40 0.13006459708962928
8 74 62 -0.0120297313703246
8 76 46 -0.8919151452400902
8 76 56 0.8805920001373467
10 23 45 -0.3076430670441338
10 23 57 0.14241414587707976
10 25 39 0.2041310199648226
10 25 63 -1.9788984970395869
10 28 34 -1.3024885225341616
10 28 68 -0.4368909279662512
10 34 28 -0.5264936846173971
10 34 74 -0.07386073539672744
10 39 25 -0.0749379960514703
10 39 77 0.36197528886310454
10 45 23 0.8789693753508822
10 45 79 -0.6685021006746314
10 57 23 -0.24258930654783648
10 57 79 -0.7172775554613366
10 63 25 -1.2875101452409696
10 63 77 1.2297125909538553
10 68 28 -0.22092705565053405
10 68 74 0.4405941197138513
10 74 34 -0.3340626195778556
10 74 68 -0.5677951876467073
10 77 39 -1.394187412896008
10 77 63 0.8872804298855069
10 79 45 -0.6808326964161043
10 79 57 -0.43911727799862366
11 21 50 1.2581071393214969
11 21 51 -0.915526326481733
11 21 52 -2.044076898556836
11 25 36 -0.22458338428971475
11 25 66 1.0060799372406746
11 27 33 -0.595878499728691
11 27 69 -1.0472659443270407
11 33 27 1.020667650538957
11 33 75 0.6396949791793815
11 36 25 2.5021851846695506
11 36 77 -0.21761803078620506
11 50 21 -0.4213803285559055
11 50 81 0.5232356808523239
11 51 21 -0.128236575282971
11 51 81 -0.4960243573255747
11 52 21 0.14965808842147474
11 52 81 -0.9707307278499132
11 66 25 0.4092726151949872
11 66 77 0.39404694148319563
11 69 27 -0.3214247070958295
11 69 75 0.44158593682992386
11 75 33 0.021102356849737467
11 75 69 -0.9862771301613287
11 77 36 0.15267053862814456
11 77 66 0.7983482966362148
11 81 50 -0.6269048243277531
11 81 51 -0.045583736701529654
11 81 52 1.4582315855819208
12 23 37 -0.6189752765521819
12 23 65 -1.777452982597003
12 37 23 0.8770658610420399
12 37 79 -0.535863406627384
